wav_filename,wav_filesize,transcript
/data/TEDxSK/cut/812_tedxsk_male_239.wav,189388,prihovoriť sa susedovi upiecť mu koláč ja mu piecť koláč nebudem lebo by to mohol brať ako útok ale ak viete piecť koláče pečte mu koláč
/data/TEDxSK/cut/812_tedxsk_male_240.wav,212044,nevráť sa do zlej reštaurácie naozaj ju nechaj skrachovať choď radšej o paťsto metrov ďalej alebo aj o kilometer ďalej choď a choď do tej dobrej reštaurácie 
/data/TEDxSK/cut/812_tedxsk_male_241.wav,99852,lebo on ju bude robiť stále tak zle do konca života keď tam budeme chodiť 
/data/TEDxSK/cut/812_tedxsk_male_242.wav,147564,zakývam niekomu z auta z vlaku toto je trošku škodoradostné lebo ty mu zakývaš a on nebude celý deň vedieť že kto si bol ale 
/data/TEDxSK/cut/812_tedxsk_male_243.wav,91532,keď vidíš že sa okolo teba deje niečo dobré alebo vzniká nejaká dobrá iniciatíva
/data/TEDxSK/cut/812_tedxsk_male_244.wav,129068,tak prilož ruku k dielu neboj sa aj za nimi ísť a možno im povedať že sa ti páči čo robia 
/data/TEDxSK/cut/812_tedxsk_male_245.wav,95116,máme tu aj pekné máme tu aj dobré veci a niekedy keď počúvam aj v zahraničí keď
/data/TEDxSK/cut/812_tedxsk_male_246.wav,79788,kontroluj hospodárenie štátu v oblastiach v ktorých sa vyznáš
/data/TEDxSK/cut/812_tedxsk_male_247.wav,230668,a podľa mňa keby každý z nás tak trošku sa iba na niečo pozrel čo ten štát alebo ako míňa peniaze lebo keď je niekto stavbár aby sa pozrel že ako sa robia tie diaľnice a možno povedal nahlas že 
/data/TEDxSK/cut/812_tedxsk_male_248.wav,238380,tak by videli že nás to zaujíma a nerobili by si čo chcú lebo keď oni vidia že my sme takí apatickí tak oni už úplne budú si robiť čo chcú a mám pocit že aj tým smerom idú 
/data/TEDxSK/cut/812_tedxsk_male_249.wav,110316,choď voliť a teraz myslím hlavne tie lokálne voľby pretože tam podľa mňa môžeš naozaj niečo zmeniť a
/data/TEDxSK/cut/812_tedxsk_male_250.wav,86636,tam aj podľa mňa kandiduj do tých mestských a lokálnych zastupiteľstiev
/data/TEDxSK/cut/812_tedxsk_male_251.wav,70572,aby si mohol nejaký kus práce urobiť 
/data/TEDxSK/cut/812_tedxsk_male_252.wav,177580,ale tú štvrtú šancu jej už nedaj a choď sa na ňu sťažovať pretože ona je asi zas tá ktorá sa tam možno trápi a tým že ju možno vyhodia ona si nájde zamestnanie
/data/TEDxSK/cut/812_tedxsk_male_253.wav,61036,ktoré ju bude baviť kde sa nebude musieť s nikým stretávať
/data/TEDxSK/cut/812_tedxsk_male_254.wav,87948,a naozaj jednoduché veci ktoré ale tiež sa pomaličky vytrácajú
/data/TEDxSK/cut/812_tedxsk_male_255.wav,100716,pozdrav popros poďakuj a usmej sa 
/data/TEDxSK/cut/812_tedxsk_male_256.wav,88652,a môže to tu byť naozaj krajšie bez tých eurofondov 
/data/TEDxSK/cut/812_tedxsk_male_257.wav,58124,a my vás možno sem tam s niečím vás inšpirujeme 
/data/TEDxSK/cut/812_tedxsk_male_258.wav,125484,a hlavne si tam môžte stiahnuť reálne tisíc stranovú bro tisíc päť má tá brožúra strán
/data/TEDxSK/cut/812_tedxsk_male_259.wav,109132,takže ako to sa to to by s to by ste určite mali spraviť 
/data/TEDxSK/cut/812_tedxsk_male_260.wav,62476,a keďže ste sme sa bavili o tom prezidentovi
/data/TEDxSK/cut/812_tedxsk_male_261.wav,62252,lebo ja som zistil zistil som
/data/TEDxSK/cut/812_tedxsk_male_262.wav,151020,že že je to teraz že je to teraz dosť v móde čoraz viac tých prezidentských kandidátov aby aby bolo 
/data/TEDxSK/cut/812_tedxsk_male_263.wav,99660,a ak sa dá spomeňte si ja som si to vyrátal že vtedy by som už asi mohol takže
/data/TEDxSK/cut/812_tedxsk_male_264.wav,137612,dve tisíc tridsať štyri takto predčasne by som to chcel ohlásiť a a
/data/TEDxSK/cut/812_tedxsk_male_265.wav,94956,ja verím že sa naozaj nemáme na koho vyhovárať
/data/TEDxSK/cut/812_tedxsk_male_266.wav,55148,oni tam hore budú budú si robiť čo chcú
/data/TEDxSK/cut/812_tedxsk_male_267.wav,118604,vždy tam niekto zlý bude a vždy si vieme nájsť nejakého toho kto kto je ten zlý 
/data/TEDxSK/cut/812_tedxsk_male_268.wav,95116,ale ak sa tu máme zle tak to je proste naša vina a nikoho iného 
/data/TEDxSK/cut/812_tedxsk_male_269.wav,167276,a my si to môžeme spraviť krajšie a ja verím že to vieme spraviť krajšie a je nás tu podľa mňa dosť už len to že dnes tu je toľko ľudí
/data/TEDxSK/cut/812_tedxsk_male_270.wav,110540,tak si to už poďme spraviť krajšie už máme dvadsať rokov už nemáme pätnásť
/data/TEDxSK/cut/813_tedxsk_male_271.wav,294092,a nejaký súvis s vyjadrením nejakého osobného názoru či už umeleckého politického alebo akéhokoľvek iného 
/data/TEDxSK/cut/813_tedxsk_male_272.wav,102092,takže ten mediálny obraz je veľmi dôležitý 
/data/TEDxSK/cut/813_tedxsk_male_273.wav,204108,zvláštne slová napríklad kyberteroristi kybernetická vojna a digitálni zločinci 
/data/TEDxSK/cut/813_tedxsk_male_274.wav,100748,nie že zjednodušuje ale je naozaj úplný nezmysel
/data/TEDxSK/cut/813_tedxsk_male_275.wav,71052,tak v tom médiu nečítam ani žiadne iné články
/data/TEDxSK/cut/813_tedxsk_male_276.wav,143212,no a keď som si teda v médiách prečítal takéto slová a také tie 
/data/TEDxSK/cut/813_tedxsk_male_277.wav,101868,reči tak som sa cítil asi tak nejak takto 
/data/TEDxSK/cut/813_tedxsk_male_278.wav,163244,takže ak niekde nájdete takéto slovo tak neodporúčam pokračovať v čítaní ďalej
/data/TEDxSK/cut/813_tedxsk_male_279.wav,93868,skúsim uviesť pár príkladov takých 
/data/TEDxSK/cut/813_tedxsk_male_280.wav,71404,pár konkrétne dva 
/data/TEDxSK/cut/813_tedxsk_male_281.wav,56812,predsa len niekto strieka na 
/data/TEDxSK/cut/813_tedxsk_male_282.wav,42380,a možno ste 
/data/TEDxSK/cut/813_tedxsk_male_283.wav,29740,o nej počuli
/data/TEDxSK/cut/813_tedxsk_male_284.wav,57548,preslávili sa 
/data/TEDxSK/cut/813_tedxsk_male_285.wav,254476,čo vyvolalo takú pomerne zaujímavú diskusiu o o médiách a o tom že či sa takéto veci môžu robiť alebo nie 
/data/TEDxSK/cut/813_tedxsk_male_286.wav,76780,ale keďže predmetom kritiky boli samotné médiá
/data/TEDxSK/cut/813_tedxsk_male_287.wav,21420,tak 
/data/TEDxSK/cut/813_tedxsk_male_288.wav,82476,akciách prevažne vo verejnom priestore 
/data/TEDxSK/cut/813_tedxsk_male_289.wav,43852,ako o 
/data/TEDxSK/cut/813_tedxsk_male_290.wav,100716,mediálnej skulptúre to znamená že oni niečo spravia 
/data/TEDxSK/cut/813_tedxsk_male_291.wav,135436,no a teraz by som povedal niečo o tej o tej morálnej reforme 
/data/TEDxSK/cut/813_tedxsk_male_292.wav,45580,je to 
/data/TEDxSK/cut/813_tedxsk_male_293.wav,93836,no a odohrávalo sa to v takom špeciálnom českom úli 
/data/TEDxSK/cut/813_tedxsk_male_294.wav,197644,páni ktorí sa volajú poslanci a zbierajú do neho peniažky z celej krajiny od všetkých nás 
/data/TEDxSK/cut/813_tedxsk_male_295.wav,65964,ktorý bol obvinený z korupcie 
/data/TEDxSK/cut/813_tedxsk_male_296.wav,200812,a tým poslancom začali chodiť navzájom od seba takéto sms správy napríklad takáto 
/data/TEDxSK/cut/813_tedxsk_male_297.wav,121292,no a tí poslanci teda začali dostávať takéto sms správy 
/data/TEDxSK/cut/813_tedxsk_male_298.wav,37324,ktoré si
/data/TEDxSK/cut/813_tedxsk_male_299.wav,174604,čo je samozrejme úplný nezmysel lebo na poslanie správy nepotrebujete napadnúť žiadny mobilný telefón 
/data/TEDxSK/cut/813_tedxsk_male_300.wav,36972,a 
/data/TEDxSK/cut/813_tedxsk_male_301.wav,258508,no tie idey boli rôzne že mohli sme teoreticky skúsiť ovplyvniť hlasovanie parlamentu alebo niečo podobné ale ten odkaz 
/data/TEDxSK/cut/813_tedxsk_male_302.wav,59724,ak chodia tak s ochrankou 
/data/TEDxSK/cut/813_tedxsk_male_303.wav,30252,pretože 
/data/TEDxSK/cut/813_tedxsk_male_304.wav,93772,z ktorého ste im mohli napísať anonymnú správu
/data/TEDxSK/cut/813_tedxsk_male_305.wav,188876,toto sa teda poslancom páčilo ešte o dosť menej lebo mali priamy kontakt s tou 
/data/TEDxSK/cut/813_tedxsk_male_306.wav,68684,také nejaké pozitívnejšie ktoré 
/data/TEDxSK/cut/813_tedxsk_male_307.wav,74316,by sa možno dali považovať aj za umenie 
/data/TEDxSK/cut/813_tedxsk_male_308.wav,72364,štáty napríklad veľmi často 
/data/TEDxSK/cut/813_tedxsk_male_309.wav,70604,konkurenčnú vládu a podobne 
/data/TEDxSK/cut/813_tedxsk_male_310.wav,205132,o tom ukázať nejaké svoje ego že ja som dokázal spraviť nejakú takúto vec ktorú veľa ľudí možno nedokáže 
/data/TEDxSK/cut/813_tedxsk_male_311.wav,127628,alebo je to je za tým niečo viacej je za tým nejaký hlbší zmysel čiže 
/data/TEDxSK/cut/813_tedxsk_male_312.wav,62988,toto sú také moje otázky 
/data/TEDxSK/cut/813_tedxsk_male_313.wav,79788,ja osobne pokladám no a 
/data/TEDxSK/cut/813_tedxsk_male_314.wav,196908,taká základná kritika ktorá bola od tých poslancov keď sa zverejnili tie telefónne čísla je 
/data/TEDxSK/cut/813_tedxsk_male_315.wav,32428,že 
/data/TEDxSK/cut/813_tedxsk_male_316.wav,135756,legitímne môžte mi napísať nejakú peknú správu tu je moje telefónne číslo
/data/TEDxSK/cut/813_tedxsk_male_317.wav,46924,ďakujem za pozornosť
/data/TEDxSK/cut/814_tedxsk_male_318.wav,53324,dobré dopoludnie
/data/TEDxSK/cut/814_tedxsk_male_319.wav,95116,ďakujem veľmi pekne organizátorom za
/data/TEDxSK/cut/814_tedxsk_male_320.wav,52140,skvelú možnosť
/data/TEDxSK/cut/814_tedxsk_male_321.wav,99020,prehovoriť pred takým obrovským publikom 
/data/TEDxSK/cut/814_tedxsk_male_322.wav,116268,a vlastne až teraz pred chvíľou som sa dozvedel ako 
/data/TEDxSK/cut/814_tedxsk_male_323.wav,74796,ako slávny sa stanem vďaka tomu 
/data/TEDxSK/cut/814_tedxsk_male_324.wav,95628,no to o čom by som chcel rozprávať 
/data/TEDxSK/cut/814_tedxsk_male_325.wav,112876,ono to mnoho razy znie ako ja neviem 
/data/TEDxSK/cut/814_tedxsk_male_326.wav,98668,ako matematika môže byť zdroj radosti 
/data/TEDxSK/cut/814_tedxsk_male_327.wav,126732,ovšem existujú a vy ich určite poznáte 
/data/TEDxSK/cut/814_tedxsk_male_328.wav,56172,existujú ľudia 
/data/TEDxSK/cut/814_tedxsk_male_329.wav,123788,pre ktorých tá matematika ozaj je zdrojom 
/data/TEDxSK/cut/814_tedxsk_male_330.wav,55372,radosti 
/data/TEDxSK/cut/814_tedxsk_male_331.wav,121580,a je to dané nejako osudom sú to výnimky
/data/TEDxSK/cut/814_tedxsk_male_332.wav,79436,my sme presvedčení že nie 
/data/TEDxSK/cut/814_tedxsk_male_333.wav,192748,že počet tých v úvodzovkách kockatých hláv by mohol byť ďaleko ďaleko väčší 
/data/TEDxSK/cut/814_tedxsk_male_334.wav,163404,no a ja si teraz musím prepnúť a ono to funguje 
/data/TEDxSK/cut/814_tedxsk_male_335.wav,142668,je že ten vzťah k matematike je zlý a zhoršuje sa 
/data/TEDxSK/cut/814_tedxsk_male_336.wav,120268,spoľahlivo je to klesajúca funkcia 
/data/TEDxSK/cut/814_tedxsk_male_337.wav,61452,a 
/data/TEDxSK/cut/814_tedxsk_male_338.wav,94764,no pretože matematika je buď strašiak 
/data/TEDxSK/cut/814_tedxsk_male_339.wav,78796,niektoré deti sú frustrované 
/data/TEDxSK/cut/814_tedxsk_male_340.wav,150380,že teda žiak ktorý už vie počítať ja neviem do vyše stovky 
/data/TEDxSK/cut/814_tedxsk_male_341.wav,218956,a my ho nútime sedem plus štyri sa rovná jedenásť mínus dva sa rovná a tak ďalej 
/data/TEDxSK/cut/814_tedxsk_male_342.wav,112876,no a prečo to tak je že 
/data/TEDxSK/cut/814_tedxsk_male_343.wav,174284,nerešpektujeme zákonitosti poznávacieho procesu nerešpektujeme to 
/data/TEDxSK/cut/814_tedxsk_male_344.wav,116364,ako prirodzene je každé dieťa nastavené na učenie sa 
/data/TEDxSK/cut/814_tedxsk_male_345.wav,182508,nielen matematiky čohokoľvek ale nás zaujíma tá matematika 
/data/TEDxSK/cut/814_tedxsk_male_346.wav,244876,vysvetľujeme poučujeme žiakov nútime reprodukovať ja som to tak povedal musíš to povedať aj ty tak
/data/TEDxSK/cut/814_tedxsk_male_347.wav,49676,imitovať 
/data/TEDxSK/cut/814_tedxsk_male_348.wav,134764,máme taký tragický prípad jednej veľmi šikovnej žiačky 
/data/TEDxSK/cut/814_tedxsk_male_349.wav,150092,teda nadšená v v matematike a na gymnáziu v prime gymnázia teda 
/data/TEDxSK/cut/814_tedxsk_male_350.wav,96364,iba z matematiky dvojku 
/data/TEDxSK/cut/814_tedxsk_male_351.wav,83692,hej a keď som sa bol pýtať tej pani profesorky
/data/TEDxSK/cut/814_tedxsk_male_352.wav,38476,čo je tá dvojka 
/data/TEDxSK/cut/814_tedxsk_male_353.wav,72236,ten najväčší poklad čo tá zem má
/data/TEDxSK/cut/814_tedxsk_male_354.wav,76556,nadanie tých deciek 
/data/TEDxSK/cut/814_tedxsk_male_355.wav,152844,je považované za niečo čo je hriech čo máme trestať 
/data/TEDxSK/cut/814_tedxsk_male_356.wav,106508,no to je výchova k totalitnému režimu 
/data/TEDxSK/cut/814_tedxsk_male_357.wav,81900,najlepšia výchova k totalitnému režimu 
/data/TEDxSK/cut/814_tedxsk_male_358.wav,55916,zakázať tvorivosť 
/data/TEDxSK/cut/814_tedxsk_male_359.wav,42348,to nejde zhora 
/data/TEDxSK/cut/814_tedxsk_male_360.wav,81164,my sme sa tu hneď na začiatku dozvedeli 
/data/TEDxSK/cut/814_tedxsk_male_361.wav,96940,aké boli problémy presvedčiť tých 
/data/TEDxSK/cut/814_tedxsk_male_362.wav,123468,čo sedia na razítkach na peniazoch na úra 
/data/TEDxSK/cut/814_tedxsk_male_363.wav,66156,že to má zmysel 
/data/TEDxSK/cut/814_tedxsk_male_364.wav,92236,a toto bohužial sa odohráva aj v tej triede
/data/TEDxSK/cut/814_tedxsk_male_365.wav,65740,o ktorej som rozprával rozprávala 
/data/TEDxSK/cut/814_tedxsk_male_366.wav,96908,takže tam i aj vidíte že 
/data/TEDxSK/cut/814_tedxsk_male_367.wav,62924,nám odišiel v v sedemdesiatom siedmom
/data/TEDxSK/cut/814_tedxsk_male_368.wav,117292,to je architekt toho čo tu rozprávam on to vymyslel 
/data/TEDxSK/cut/814_tedxsk_male_369.wav,87052,a ja som bol prvý jeho žiak 
/data/TEDxSK/cut/814_tedxsk_male_370.wav,65612,teda je to sedemdesiat rokov 
/data/TEDxSK/cut/814_tedxsk_male_371.wav,86188,čo sa tá metóda narodila 
/data/TEDxSK/cut/814_tedxsk_male_372.wav,42028,a on 
/data/TEDxSK/cut/814_tedxsk_male_373.wav,85580,mi dával úlohy ktoré boli 
/data/TEDxSK/cut/814_tedxsk_male_374.wav,166892,veľmi zaujímavé ja som ich rád riešil lenže v škole boli zlé známky 
/data/TEDxSK/cut/814_tedxsk_male_375.wav,96332,a otec mi vraví si dobrý 
/data/TEDxSK/cut/814_tedxsk_male_376.wav,199404,hej ale no dobre zniesol som to lenže potom prišla šiesta trieda prišli zlomky prišli záporné čísla 
/data/TEDxSK/cut/814_tedxsk_male_377.wav,135212,a naraz ja som bol skutočne dobrý aj pre pána učiteľa 
/data/TEDxSK/cut/814_tedxsk_male_378.wav,81324,hej on si vôbec neuvedomoval 
/data/TEDxSK/cut/814_tedxsk_male_379.wav,88588,že ja som to vedel lebo ja som 
/data/TEDxSK/cut/814_tedxsk_male_380.wav,63596,nebol učený v pravidlách
/data/TEDxSK/cut/814_tedxsk_male_381.wav,65004,ale bol som učený v schémach 
/data/TEDxSK/cut/814_tedxsk_male_382.wav,85356,k tomu sa ešte snáď dostanem 
/data/TEDxSK/cut/814_tedxsk_male_383.wav,153900,matematickej olympiády no a volil som si matematiku ako svoje povolanie 
/data/TEDxSK/cut/814_tedxsk_male_384.wav,56300,začal som ho ja učiť 
/data/TEDxSK/cut/814_tedxsk_male_385.wav,79980,a učil som od piatej triedy do ôsmej 
/data/TEDxSK/cut/814_tedxsk_male_386.wav,124460,potom som ďalší beh učil od tretej do ôsmej triedy 
/data/TEDxSK/cut/814_tedxsk_male_387.wav,99980,a zamiloval som sa sa do tejto práce 
/data/TEDxSK/cut/814_tedxsk_male_388.wav,62092,to hlavné poučenie je 
/data/TEDxSK/cut/814_tedxsk_male_389.wav,183404,žiaci sú ch schopní vymyslieť celú matematiku sami 
/data/TEDxSK/cut/814_tedxsk_male_390.wav,161228,myslel som si že len pod vedením matematicky zdatného človeka akým som bol 
/data/TEDxSK/cut/814_tedxsk_male_391.wav,90284,ukazuje sa teraz že tomu tak nie je
/data/TEDxSK/cut/814_tedxsk_male_392.wav,60748,aj tí normálni učitelia 
/data/TEDxSK/cut/814_tedxsk_male_393.wav,80268,sú schopní to tak zvládnuť 
/data/TEDxSK/cut/814_tedxsk_male_394.wav,84364,a tie te deti tie te výsledky sú skvelé 
/data/TEDxSK/cut/814_tedxsk_male_395.wav,40172,ako sa to dosahuje
/data/TEDxSK/cut/814_tedxsk_male_396.wav,171852,detim deťom dávame úlohy ony ich riešia a navzájom diskutujú 
/data/TEDxSK/cut/814_tedxsk_male_397.wav,146444,áno že matematika schém v hlavách detí sa nevytvárajú pravidlá 
/data/TEDxSK/cut/814_tedxsk_male_398.wav,119212,ale vytvárajú sa schémy napríklad schéma toho krokovania 
/data/TEDxSK/cut/814_tedxsk_male_399.wav,64268,hej dva plus tri sa rovná päť 
/data/TEDxSK/cut/814_tedxsk_male_400.wav,171852,ako sa to bežne robí dva prsty a tri prsty je päť prstov že dve jabčka a tri jabčka je päť ja 
/data/TEDxSK/cut/814_tedxsk_male_401.wav,45740,to sú stavy 
/data/TEDxSK/cut/814_tedxsk_male_402.wav,81196,lenže my to urobíme trochu inak 
/data/TEDxSK/cut/814_tedxsk_male_403.wav,163340,ja tu poprosím dvoj dve dobrovoľníčky ak by som vás mohol dámy poprosiť 
/data/TEDxSK/cut/814_tedxsk_male_404.wav,52492,poďte urobiť dobrovoľníčky
/data/TEDxSK/cut/814_tedxsk_male_405.wav,170156,a predstavíte si poďte sem ku mne takto 
/data/TEDxSK/cut/814_tedxsk_male_406.wav,81676,ja si musím prečítať vaše krstné mená 
/data/TEDxSK/cut/814_tedxsk_male_407.wav,156268,lebo sme v prvej triede áno sme v prvej triede koniec septembra
/data/TEDxSK/cut/814_tedxsk_male_408.wav,169324,rameno veľa ramena a pred nimi je krokovací pás to sú takéto značky 
/data/TEDxSK/cut/814_tedxsk_male_409.wav,55340,nie tak ďaleko od seba 
/data/TEDxSK/cut/814_tedxsk_male_410.wav,96140,tak na tých tridsať centimetrov hej 
/data/TEDxSK/cut/814_tedxsk_male_411.wav,64108,ako ja a dostanete povel 
/data/TEDxSK/cut/814_tedxsk_male_412.wav,81484,na krokovanie dopredu 
/data/TEDxSK/cut/814_tedxsk_male_413.wav,52172,potom tri kroky
/data/TEDxSK/cut/814_tedxsk_male_414.wav,49612,začni teraz 
/data/TEDxSK/cut/814_tedxsk_male_415.wav,47884,ona to odkrokuje 
/data/TEDxSK/cut/814_tedxsk_male_416.wav,69676,a uvidíte čo sa bude diať potom 
/data/TEDxSK/cut/814_tedxsk_male_417.wav,89132,vy ste prvá trieda vy ste to publikum 
/data/TEDxSK/cut/814_tedxsk_male_418.wav,45644,no a to publikum 
/data/TEDxSK/cut/814_tedxsk_male_419.wav,61580,aby držalo rytmus 
/data/TEDxSK/cut/814_tedxsk_male_420.wav,47180,ona tam zastane 
/data/TEDxSK/cut/814_tedxsk_male_421.wav,70828,jeden dva tri hej 
/data/TEDxSK/cut/814_tedxsk_male_422.wav,58060,takže ja som pani učiteľka 
/data/TEDxSK/cut/814_tedxsk_male_423.wav,78092,to je tragédia že nemôžem byť pán učiteľ 
/data/TEDxSK/cut/814_tedxsk_male_424.wav,67596,lebo to je množina prázdna že áno 
/data/TEDxSK/cut/814_tedxsk_male_425.wav,35116,dva kroky
/data/TEDxSK/cut/814_tedxsk_male_426.wav,125324,potom tri kroky začni teraz
/data/TEDxSK/cut/814_tedxsk_male_427.wav,121836,raz dva raz dva tri 
/data/TEDxSK/cut/814_tedxsk_male_428.wav,80652,ona išla raz dva tri štyri päť hej 
/data/TEDxSK/cut/814_tedxsk_male_429.wav,55852,to nie to tak nesmie snesmie ísť 
/data/TEDxSK/cut/814_tedxsk_male_430.wav,126412,dva kroky dopredu potom tri začni teraz 
/data/TEDxSK/cut/814_tedxsk_male_431.wav,146444,raz dva raz dva tri 
/data/TEDxSK/cut/814_tedxsk_male_432.wav,152204,ja ja to vlastne nepotrebujem ja ten zvuk mám tuná 
